Name,Cuisine Type,Expensiveness,Country,Mean Rating,Terrace Available,Vegetarian Menu Available,Wine Menu Available
Heugümper, Modern Cuisine,4,Switzerland,0.0,True,False,False
Osteria della Bottega," Italian, Modern Cuisine",3,Switzerland,0.0,True,False,True
CLOUDS Kitchen, International,4,Switzerland,0.0,False,False,False
Nagomi, Japanese,3,Switzerland,0.0,False,False,False
Collonge Café," Modern Cuisine, Italian",3,Switzerland,0.0,True,False,False
Stucki - Tanja Grandits," Creative, Modern Cuisine",5,Switzerland,0.0,True,False,False
Cheval Blanc by Peter Knogl, Classic French,5,Switzerland,0.0,False,False,True
Stazione Da Agnese & Adriana," Regional Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Tenne," Swiss, Modern Cuisine",3,Switzerland,0.0,True,False,False
Ecco," Creative, Seasonal Cuisine",5,Switzerland,0.0,True,True,True
La Rôtisserie," International, Contemporary",4,Switzerland,0.0,True,False,False
Café de Peney," French, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Skin's - the restaurant, Modern Cuisine,5,Switzerland,0.0,False,False,False
Grosser Alexander," Modern Cuisine, Regional Cuisine",4,Switzerland,0.0,True,True,False
L'instinct, Seasonal Cuisine,4,Switzerland,0.0,False,False,True
Eden Kitchen & Bar," Italian, International",5,Switzerland,0.0,False,False,False
f39 restaurant, Modern Cuisine,5,Switzerland,0.0,False,True,False
AURA," Meats and Grills, Grills",4,Switzerland,0.0,False,False,False
Brasserie Les Trois Rois," Classic French, International",4,Switzerland,0.0,False,False,False
Seegarten," Classic French, Traditional Cuisine",3,Switzerland,0.0,True,False,False
focus ATELIER," Creative, Market Cuisine",5,Switzerland,0.0,True,False,True
AuGust, Meats and Grills,3,Switzerland,0.0,True,False,False
Namun, Thai-Chinese,3,Switzerland,0.0,True,True,False
Café des Banques, Modern Cuisine,4,Switzerland,0.0,False,False,False
Salmen," Classic Cuisine, Traditional Cuisine",3,Switzerland,0.0,True,False,False
Repas, Contemporary,3,Switzerland,0.0,True,True,False
Mauri's La Casa," Italian, Grills",4,Switzerland,0.0,True,False,False
Locanda Barbarossa, Mediterranean Cuisine,4,Switzerland,0.0,True,False,True
Du Bourg," Modern Cuisine, Market Cuisine",4,Switzerland,0.0,False,True,False
DAR," Vegan, Modern Cuisine",3,Switzerland,0.0,False,False,False
Helvetia," Contemporary, Regional Cuisine",4,Switzerland,0.0,True,True,False
Osteria Enoteca Cuntitt," Italian Contemporary, Seasonal Cuisine",4,Switzerland,0.0,True,False,True
Njørden," Modern Cuisine, Scandinavian",4,Switzerland,0.0,False,False,True
Les Jardins de la Tour, Classic French,4,Switzerland,0.0,True,False,False
De la Cigogne, Modern French,4,Switzerland,0.0,True,False,True
Corso," Contemporary, Classic Cuisine",4,Switzerland,0.0,True,True,True
Le Chat-Botté," Modern French, Classic Cuisine",4,Switzerland,0.0,False,True,True
EquiTable, Modern Cuisine,5,Switzerland,0.0,True,False,False
Sala of Tokyo, Japanese,5,Switzerland,0.0,True,False,False
D'Chuchi," Modern Cuisine, Market Cuisine",3,Switzerland,0.0,False,False,False
Wirtschaft zum Frieden, Classic Cuisine,4,Switzerland,0.0,True,False,False
Auberge Communale Le Mont, Modern French,3,Switzerland,0.0,True,True,False
Lumières," Mediterranean Cuisine, Modern Cuisine",4,Switzerland,0.0,True,False,False
Ochsen," Creative, Regional Cuisine",4,Switzerland,0.0,False,True,False
Café de La Plage," Market Cuisine, International",3,Switzerland,0.0,True,False,False
Potato-FINE FOOD RESTAURANT, Modern Cuisine,4,Switzerland,0.0,False,True,False
"Le 1424, La Fabrique Cornu", Modern Cuisine,3,Switzerland,0.0,True,False,False
t3e terre," Mediterranean Cuisine, Regional Cuisine",4,Switzerland,0.0,True,False,False
Centovalli, Regional Cuisine,3,Switzerland,0.0,True,False,False
Landhaus Liebefeld, Classic French,3,Switzerland,0.0,True,False,True
Boléro V Bistro," Modern French, International",3,Switzerland,0.0,True,False,False
Le Vingt Deux - Table d'hôtes, Classic Cuisine,4,Switzerland,0.0,False,False,False
Bocuci, Italian,3,Switzerland,0.0,False,False,False
Le Bistro by Décotterd, French Contemporary,3,Switzerland,0.0,False,False,False
Wirtschaft im FRANZ," Modern Cuisine, Seasonal Cuisine",4,Switzerland,0.0,False,False,False
Franz," Austrian, Classic Cuisine",3,Switzerland,0.0,True,False,False
Flamel," Contemporary, Seasonal Cuisine",4,Switzerland,0.0,True,True,False
La Micheline, Mediterranean Cuisine,4,Switzerland,0.0,True,False,False
La Bottega di Mario, Italian,3,Switzerland,0.0,True,False,False
Le Café Valrose," Traditional Cuisine, Swiss",3,Switzerland,0.0,True,False,False
Chez Be," Mediterranean Cuisine, Market Cuisine",3,Switzerland,0.0,True,False,False
Le Pont de Brent, Modern French,5,Switzerland,0.0,True,False,False
Sablier, French Contemporary,4,Switzerland,0.0,True,False,False
Gaijin Izakaya, Asian Contemporary,3,Switzerland,0.0,False,False,False
Castelgrande," Mediterranean Cuisine, Classic Cuisine",3,Switzerland,0.0,True,True,False
La Soupière, French,4,Switzerland,0.0,False,True,False
Marktküche, Vegan,3,Switzerland,0.0,True,True,False
Da Enzo, Mediterranean Cuisine,4,Switzerland,0.0,True,False,True
Damien Germanier, Creative,5,Switzerland,0.0,False,False,True
Gasthaus Zum Gupf," Traditional Cuisine, Classic Cuisine",4,Switzerland,0.0,True,True,True
Old Swiss House," Traditional Cuisine, Classic French",4,Switzerland,0.0,True,False,True
Sternen - Badstube, Classic Cuisine,4,Switzerland,0.0,True,False,False
Verena," Market Cuisine, Contemporary",4,Switzerland,0.0,True,False,False
Höhwald," Country cooking, Alpine",3,Switzerland,0.0,True,False,False
Le Restaurant / Le Relais, Classic Cuisine,5,Switzerland,0.0,False,False,True
Auberge du Rendez Vous," Market Cuisine, Seasonal Cuisine",4,Switzerland,0.0,True,False,False
Bistrot Dumas, French,3,Switzerland,0.0,False,False,False
Jacques Restaurant, French Contemporary,4,Switzerland,0.0,True,False,False
LOFT FIVE," Contemporary, International",4,Switzerland,0.0,True,False,False
Schloss Wartegg, Regional Cuisine,3,Switzerland,0.0,True,True,False
STÜVA in der Krone - Säumerei am Inn," Traditional Cuisine, Regional Cuisine",3,Switzerland,0.0,True,False,False
Montalbano by Mirko Rainer, Italian Contemporary,4,Switzerland,0.0,True,False,False
Madre Nostra, Italian,4,Switzerland,0.0,True,True,False
Indian Rasoi, Indian,3,Switzerland,0.0,True,True,False
Natürlich, Market Cuisine,3,Switzerland,0.0,True,False,True
Eatanic Garden, Innovative,5,SouthKorea,0.0,False,False,False
Restaurant Jueun," Korean, Classic Cuisine",5,SouthKorea,0.0,False,False,False
One Degree North," Asian, Singaporean",2,SouthKorea,0.0,False,False,False
Ilpan, Teppanyaki,5,SouthKorea,0.0,False,False,False
KANG MINCHUL Restaurant," French, French Contemporary",5,SouthKorea,0.0,False,False,True
Kojacha, Asian,5,SouthKorea,0.0,False,False,False
Soul, Contemporary,4,SouthKorea,0.0,False,False,False
Komad," Contemporary, Scandinavian",4,SouthKorea,0.0,False,False,False
L'Amant Secret, Contemporary,5,SouthKorea,0.0,False,False,False
Exquisine, Contemporary,4,SouthKorea,0.0,False,False,False
A Flower Blossom on the Rice, Korean,2,SouthKorea,0.0,False,False,False
FAGP, Italian,3,SouthKorea,0.0,False,False,False
Volpino, Italian,4,SouthKorea,0.0,False,False,False
Bongpiyang, Naengmyeon,2,SouthKorea,0.0,False,False,False
Jungsik, Contemporary,5,SouthKorea,0.0,False,False,True
Jungsik," Korean, Contemporary",5,USA,0.0,False,False,True
Pildong Myeonok, Naengmyeon,2,SouthKorea,0.0,False,False,False
Kwonsooksoo, Korean,5,SouthKorea,0.0,False,False,True
L'Espoir du Hibou, French,4,SouthKorea,0.0,True,False,False
Yukjeon Hoekwan, Bulgogi,3,SouthKorea,0.0,False,False,False
Mr. Ahn's Craft Makgeolli, Korean,3,SouthKorea,0.0,False,False,False
Sushi Matsumoto, Sushi,5,SouthKorea,0.0,False,False,False
Sushi Matsumoto, Sushi,4,Japan,0.0,False,False,False
El Txoko De Terreno, Spanish,4,SouthKorea,0.0,False,False,False
Chez Simon, French,3,SouthKorea,0.0,False,False,False
SIIO," Contemporary, Japanese Contemporary",4,SouthKorea,0.0,False,False,False
Aelgerizm," Contemporary, Japanese Contemporary",4,SouthKorea,0.0,False,False,False
Hadongkwan, Gomtang,2,SouthKorea,0.0,False,False,False
Mingles, Contemporary,5,SouthKorea,0.0,False,False,True
Woo Lae Oak, Naengmyeon,2,SouthKorea,0.0,False,False,False
Olh Eum, Contemporary,5,SouthKorea,0.0,False,False,False
Myomi, Contemporary,5,SouthKorea,0.0,False,False,False
Pyeongyang Myeonok, Naengmyeon,2,SouthKorea,0.0,False,False,False
Wooga, Barbecue,4,SouthKorea,0.0,False,False,False
Continental, French,5,SouthKorea,0.0,False,False,True
La Yeon, Korean,5,SouthKorea,0.0,False,False,False
La Cucina, Italian,4,SouthKorea,0.0,False,False,False
Solbam," Contemporary, Korean Contemporary",5,SouthKorea,0.0,False,False,False
Lee Buk Bang, Korean,3,SouthKorea,0.0,False,False,False
Filleter, European,2,SouthKorea,0.0,False,False,False
Epanoui, French,4,SouthKorea,0.0,False,False,False
Base is nice, Vegetarian,2,SouthKorea,0.0,False,False,False
Jeongmyeon, Noodles,2,SouthKorea,0.0,False,False,False
Chez Nous Private Kitchen, French,3,SouthKorea,0.0,False,False,False
Tongue & Groove Joint, Barbecue,3,SouthKorea,0.0,False,False,False
Gom Ba Wie, Barbecue,3,SouthKorea,0.0,False,False,False
STAY, French,5,SouthKorea,0.0,False,False,True
Bongmilga, Naengmyeon,2,SouthKorea,0.0,False,False,False
ON, French,4,SouthKorea,0.0,False,False,False
Onjium, Korean,5,SouthKorea,0.0,False,False,False
Sushi Mai, Sushi,5,SouthKorea,0.0,False,False,False
L'Impasse 81, French,3,SouthKorea,0.0,False,False,False
Yurimmyeon, Memil-guksu,2,SouthKorea,0.0,False,False,False
Samcheongdong Sujebi, Sujebi,2,SouthKorea,0.0,False,False,False
Bicena, Korean,5,SouthKorea,0.0,False,False,False
Jungin Myeonok, Naengmyeon,2,SouthKorea,0.0,False,False,False
Korea Samgyetang, Samgyetang,2,SouthKorea,0.0,False,False,False
Myeongdong Kyoja, Kalguksu,2,SouthKorea,0.0,False,False,False
Mandujip, Mandu,2,SouthKorea,0.0,False,False,False
Budnamujip, Barbecue,3,SouthKorea,0.0,False,False,False
Doughroom, Italian,3,SouthKorea,0.0,False,False,False
Jinmi Pyeongyang Naengmyeon, Naengmyeon,2,SouthKorea,0.0,False,False,False
Palais de Chine, Chinese,4,SouthKorea,0.0,False,False,False
Geumdwaeji Sikdang, Barbecue,2,SouthKorea,0.0,False,False,False
Yangyang Memil Makguksu, Memil-guksu,2,SouthKorea,0.0,False,False,False
De Tempore, French,3,SouthKorea,0.0,False,False,False
Kushiage Jin, Kushiage,3,SouthKorea,0.0,False,False,False
Antitrust," Contemporary, French Contemporary",3,SouthKorea,0.0,False,False,False
Gigas, Mediterranean Cuisine,4,SouthKorea,0.0,False,False,False
Sushi Gyeol, Sushi,5,SouthKorea,0.0,False,False,False
Tasty Cube, Noodles,2,SouthKorea,0.0,False,False,False
Joo Ok, Korean,5,SouthKorea,0.0,False,False,False
Caden, Japanese,3,SouthKorea,0.0,False,False,False
L'Amitié, French,4,SouthKorea,0.0,False,False,False
Osteria Orzo, Italian,3,SouthKorea,0.0,False,False,False
Seoul Dining, Contemporary,3,SouthKorea,0.0,False,False,False
Kunsomchai, Thai,3,SouthKorea,0.0,False,False,False
Baek Nyun Ok, Dubu,2,SouthKorea,0.0,False,False,False
Jaha Son Mandu, Mandu,2,SouthKorea,0.0,True,False,False
Hong Yuan, Chinese,5,SouthKorea,0.0,False,False,False
Au Bouillon," French, Classic French",3,SouthKorea,0.0,False,False,False
Kyodaiya, Udon,2,SouthKorea,0.0,False,False,False
Ichiryu, Barbecue,3,SouthKorea,0.0,False,False,False
7th Door, Contemporary,5,SouthKorea,0.0,False,False,False
Egg & Flour, Italian,3,SouthKorea,0.0,True,False,False
YUN, Korean,4,SouthKorea,0.0,False,False,False
Borgo Hannam, Italian,4,SouthKorea,0.0,False,False,False
HANE, Sushi,5,SouthKorea,0.0,False,False,False
Ile de Cheongdam, Contemporary,5,SouthKorea,0.0,False,False,False
alla Prima, Innovative,5,SouthKorea,0.0,False,False,False
Soseoul Hannam, Korean,4,SouthKorea,0.0,False,False,True
Byeokje Galbi, Barbecue,4,SouthKorea,0.0,False,False,False
Vault Steakhouse, Steakhouse,5,SouthKorea,0.0,False,False,False
Toc Toc, Contemporary,5,SouthKorea,0.0,False,False,False
Limbyungjoo Sandong Kalguksu, Kalguksu,2,SouthKorea,0.0,False,False,False
Tuk Tuk Noodle Thai, Thai,2,SouthKorea,0.0,True,False,False
Hyun Udon, Udon,2,SouthKorea,0.0,False,False,False
Goryori Ken," Contemporary, Japanese Contemporary",5,SouthKorea,0.0,False,False,False
Niroumianguan, Noodles,2,SouthKorea,0.0,False,False,False
Restaurant Allen, Contemporary,5,SouthKorea,0.0,False,False,True
Mitou, Japanese,5,SouthKorea,0.0,False,False,False
Gaon, Korean,5,SouthKorea,0.0,False,False,False
Hwa Hae Dang, Gejang,3,SouthKorea,0.0,False,False,False
Samwon Garden, Barbecue,4,SouthKorea,0.0,False,False,False
Gwanghwamun Gukbap, Dwaeji-gukbap,2,SouthKorea,0.0,False,False,False
Mimi Myeonga, Soba,2,SouthKorea,0.0,False,False,False
Sooksoodoga, Barbecue,3,SouthKorea,0.0,False,False,False
Trid," Contemporary, American Contemporary",4,SouthKorea,0.0,False,False,False
Yakitori Mook, Yakitori,3,SouthKorea,0.0,False,False,False
Restaurant OY," French, Contemporary",5,SouthKorea,0.0,False,False,False
Oegojip Seolleongtang, Seolleongtang,2,SouthKorea,0.0,False,False,False
Hapjeongok, Gomtang,2,SouthKorea,0.0,False,False,False
Mapo Yangji Seolleongtang, Seolleongtang,2,SouthKorea,0.0,False,False,False
Subaru, Soba,2,SouthKorea,0.0,False,False,False
Kojima, Sushi,5,SouthKorea,0.0,False,False,False
Hwangsaengga Kalguksu, Kalguksu,2,SouthKorea,0.0,False,False,False
Bistrot de Yountville, French,4,SouthKorea,0.0,False,False,False
Sushi Cho, Japanese,5,SouthKorea,0.0,False,False,False
Manjok Ohyang Jokbal, Jokbal,2,SouthKorea,0.0,False,False,False
Toh Lim, Chinese,5,SouthKorea,0.0,False,False,False
Bongsanok, Mandu,2,SouthKorea,0.0,False,False,False
Muoki, Contemporary,4,SouthKorea,0.0,False,False,False
Menten, Ramen,2,SouthKorea,0.0,False,False,False
Tenjimon, Japanese,5,SouthKorea,0.0,False,False,False
Tim Ho Wan, Dim Sum,2,SouthKorea,0.0,False,False,False
Festa by Mingoo, Contemporary,4,SouthKorea,0.0,True,False,False
Jin Jin, Chinese,3,SouthKorea,0.0,False,False,False
JUE, Chinese,5,SouthKorea,0.0,False,False,False
Crystal Jade, Chinese,3,SouthKorea,0.0,False,False,False
Boreumsae, Barbecue,3,SouthKorea,0.0,False,False,False
O Mangia, Italian,4,SouthKorea,0.0,True,False,False
Born and Bred, Barbecue,4,SouthKorea,0.0,False,False,False
Teppan, Teppanyaki,5,SouthKorea,0.0,False,False,False
Oreno Ramen, Ramen,2,SouthKorea,0.0,False,False,False
The Green Table, French,4,SouthKorea,0.0,False,False,False
July, French,5,SouthKorea,0.0,False,False,True
Comme Moa, French,3,SouthKorea,0.0,False,False,False
Jinmi Sikdang, Gejang,3,SouthKorea,0.0,False,False,False
Daesungjip, Doganitang,2,SouthKorea,0.0,False,False,False
Piyangkong Halmani, Dubu,2,SouthKorea,0.0,False,False,False
Halmaejip, Jokbal,2,SouthKorea,0.0,False,False,False
Gaeseong Mandu Koong, Mandu,2,SouthKorea,0.0,False,False,False
Nampo Myeonok, Naengmyeon,2,SouthKorea,0.0,False,False,False
Hwanggeum Kongbat, Dubu,2,SouthKorea,0.0,False,False,False
Mugunghwa, Korean,5,SouthKorea,0.0,False,False,False
Kyoyang Siksa, Barbecue,3,SouthKorea,0.0,False,False,False
Yu Yuan, Chinese,5,SouthKorea,0.0,False,False,True
Red Moon, Chinese,3,SouthKorea,0.0,False,False,False
Mijin, Memil-guksu,2,SouthKorea,0.0,False,False,False
The Ninth Gate, French,5,SouthKorea,0.0,False,False,False
Muni, Japanese,5,SouthKorea,0.0,False,False,False
Mapo Ok, Seolleongtang,2,SouthKorea,0.0,False,False,False
Sandai, Japanese,4,SouthKorea,0.0,True,False,False
Ggupdang, Barbecue,2,SouthKorea,0.0,False,False,False
Dear Wild, Contemporary,4,SouthKorea,0.0,False,False,False
Moulin," French, Modern French",4,SouthKorea,0.0,False,False,False
Zero Complex, Innovative,4,SouthKorea,0.0,False,False,True
OPNNG, Contemporary,4,SouthKorea,0.0,False,False,True
Soi Mao, Thai,3,SouthKorea,0.0,False,False,False
Evett, Innovative,5,SouthKorea,0.0,False,False,False
Table for Four, Contemporary,4,SouthKorea,0.0,False,False,False
Yonggeumok, Chueotang,2,SouthKorea,0.0,False,False,False
Imun Seolnongtang, Seolleongtang,2,SouthKorea,0.0,False,False,False
Goobok Mandu, Dim Sum,2,SouthKorea,0.0,False,False,False
Buchon Yukhoe, Yukhoe,2,SouthKorea,0.0,False,False,False
Ojangdong Hamheung Naengmyeon, Naengmyeon,2,SouthKorea,0.0,False,False,False
Gebangsikdang, Gejang,3,SouthKorea,0.0,False,False,False
Okdongsik, Dwaeji-gukbap,2,SouthKorea,0.0,False,False,False
Kushi Kawa, Kushiage,3,SouthKorea,0.0,False,False,False
Landgasthaus Gidibauer-Hof," Country cooking, Market Cuisine",2,Germany,0.0,True,False,False
Makorè," Italian Contemporary, Seafood",4,Italy,0.0,False,False,False
Ca' d'Frara, Emilian,2,Italy,0.0,False,False,False
Cucina Bacilieri, Modern Cuisine,3,Italy,0.0,False,False,False
Brandstätter," Country cooking, International",4,Austria,0.0,True,False,False
Le Calandre, Creative,5,Italy,0.0,False,False,True
Il Calandrino," Italian, Contemporary",4,Italy,0.0,True,False,False
Huber's im Fischerwirt," Austrian, International",2,Austria,0.0,True,False,False
Tana de 'l Ors," Modern Cuisine, Market Cuisine",3,Italy,0.0,False,False,False
Il Visibilio, Contemporary,5,Italy,0.0,False,False,False
Ikarus," Creative, Modern Cuisine",5,Austria,0.0,True,True,True
Podere Belvedere Tuscany," Tuscan, Creative",4,Italy,0.0,True,False,False
Il Capriolino," Country cooking, Modern Cuisine",3,Italy,0.0,False,False,False
Riedenburg, Traditional Cuisine,3,Austria,0.0,True,False,False
The Glass Garden, Modern Cuisine,4,Austria,0.0,False,False,True
Gasthof Auerhahn," Country cooking, Seasonal Cuisine",3,Austria,0.0,True,True,False
Feva, Creative,5,Italy,0.0,True,False,False
